ID,Pred
2015_3110_3169,0.6240707747437686
2015_3110_3173,0.0
2015_3110_3177,0.0
2015_3110_3181,0.0
2015_3110_3195,0.0
2015_3110_3199,0.0
2015_3110_3203,0.0
2015_3110_3211,0.525665635176676
2015_3110_3234,0.0
2015_3110_3235,0.0
2015_3110_3241,0.5657210373644845
2015_3110_3246,0.0
2015_3110_3251,0.6338985667645264
2015_3110_3257,0.0
2015_3110_3261,0.5264762398161633
2015_3110_3268,0.0
2015_3110_3274,0.5141172206659297
2015_3110_3278,0.0
2015_3110_3280,0.0
2015_3110_3285,0.7869423785931302
2015_3110_3304,0.0
2015_3110_3308,0.797285717632847
2015_3110_3314,0.0
2015_3110_3321,0.0
2015_3110_3322,0.7505331409634672
2015_3110_3323,0.0
2015_3110_3325,0.6749612355395711
2015_3110_3326,0.0
2015_3110_3328,0.0
2015_3110_3329,0.0
2015_3110_3333,0.0
2015_3110_3338,0.0
2015_3110_3343,0.0
2015_3110_3346,0.568612088831603
2015_3110_3353,0.0
2015_3110_3355,0.6714890062314895
2015_3110_3366,0.8039128778816303
2015_3110_3371,0.0
2015_3110_3376,0.0
2015_3110_3378,0.0
2015_3110_3383,0.7771307234585205
2015_3110_3390,0.0
2015_3110_3393,0.0
2015_3110_3397,0.0
2015_3110_3398,0.7487378027649292
2015_3110_3400,0.0
2015_3110_3401,0.0
2015_3110_3408,0.580891511303213
2015_3110_3443,0.5689309255958718
2015_3110_3449,0.0
2015_3110_3453,0.0
2015_3110_3455,0.6253415397254491
2015_3113_3114,0.8303474617400088
2015_3113_3116,0.7773252751352986
2015_3113_3124,0.0
2015_3113_3129,1.0
2015_3113_3140,1.0
2015_3113_3143,0.0
2015_3113_3151,0.6375646808942266
2015_3113_3163,0.0
2015_3113_3169,0.9334843469915319
2015_3113_3173,0.6285645508950675
2015_3113_3177,0.7001669179041534
2015_3113_3181,0.0
2015_3113_3195,0.6171931275157232
2015_3113_3199,0.0
2015_3113_3203,0.5813142020320236
2015_3113_3211,0.8350792074244393
2015_3113_3234,0.0
2015_3113_3235,0.7761453674554217
2015_3113_3241,0.8751346096122479
2015_3113_3246,0.0
2015_3113_3251,0.9433121390122897
2015_3113_3257,0.0
2015_3113_3261,0.8358898120639267
2015_3113_3268,0.0
2015_3113_3274,0.823530792913693
2015_3113_3278,0.6986916732009638
2015_3113_3280,0.5044686199134214
2015_3113_3285,1.0
2015_3113_3304,0.7352855226479569
2015_3113_3308,1.0
2015_3113_3314,0.0
2015_3113_3321,0.6300843801935601
2015_3113_3322,1.0
2015_3113_3323,0.0
2015_3113_3325,0.9843748077873344
2015_3113_3326,0.5177618822088181
2015_3113_3328,0.528536639673423
2015_3113_3329,0.773268962678034
2015_3113_3333,0.0
2015_3113_3338,0.7800814556945375
2015_3113_3343,0.654066194093831
2015_3113_3346,0.8780256610793664
2015_3113_3353,0.6791768399334494
2015_3113_3355,0.9809025784792529
2015_3113_3366,1.0
2015_3113_3371,0.7364912628640745
2015_3113_3376,0.0
2015_3113_3378,0.569347899893432
2015_3113_3383,1.0
2015_3113_3390,0.0
2015_3113_3393,0.6775484386661887
2015_3113_3397,0.0
2015_3113_3398,1.0
2015_3113_3400,0.5171884956673256
2015_3113_3401,0.5733770058733194
2015_3113_3408,0.8903050835509765
2015_3113_3443,0.8783444978436352
2015_3113_3449,0.5749848903050028
2015_3113_3453,0.7314568913123354
2015_3113_3455,0.9347551119732125
2015_3114_3116,0.6469056362244454
2015_3114_3124,0.0
2015_3114_3129,0.9038847378823174
2015_3114_3140,0.8766108413669994
2015_3114_3143,0.0
2015_3114_3151,0.5071450419833734
2015_3114_3163,0.0
2015_3114_3169,0.8030647080806789
2015_3114_3173,0.0
2015_3114_3177,0.5697472789933004
2015_3114_3181,0.0
2015_3114_3195,0.0
2015_3114_3199,0.0
2015_3114_3203,0.0
2015_3114_3211,0.7046595685135862
2015_3114_3234,0.0
2015_3114_3235,0.6457257285445687
2015_3114_3241,0.7447149707013947
2015_3114_3246,0.0
2015_3114_3251,0.8128925001014367
2015_3114_3257,0.0
2015_3114_3261,0.7054701731530737
2015_3114_3268,0.0
2015_3114_3274,0.69311115400284
2015_3114_3278,0.5682720342901106
2015_3114_3280,0.0
2015_3114_3285,0.9659363119300406
2015_3114_3304,0.6048658837371038
2015_3114_3308,0.9762796509697572
2015_3114_3314,0.0
2015_3114_3321,0.0
2015_3114_3322,0.9295270743003775
2015_3114_3323,0.0
2015_3114_3325,0.8539551688764814
2015_3114_3326,0.0
2015_3114_3328,0.0
2015_3114_3329,0.6428493237671808
2015_3114_3333,0.0
2015_3114_3338,0.6496618167836844
2015_3114_3343,0.523646555182978
2015_3114_3346,0.7476060221685132
2015_3114_3353,0.5487572010225963
2015_3114_3355,0.8504829395683998
2015_3114_3366,0.9829068112185406
2015_3114_3371,0.6060716239532214
2015_3114_3376,0.0
2015_3114_3378,0.0
2015_3114_3383,0.9561246567954307
2015_3114_3390,0.0
2015_3114_3393,0.5471287997553357
2015_3114_3397,0.0
2015_3114_3398,0.9277317361018395
2015_3114_3400,0.0
2015_3114_3401,0.0
2015_3114_3408,0.7598854446401233
2015_3114_3443,0.747924858932782
2015_3114_3449,0.0
2015_3114_3453,0.6010372524014823
2015_3114_3455,0.8043354730623593
2015_3116_3124,0.0
2015_3116_3129,0.7621063974269051
2015_3116_3140,0.734832500911587
2015_3116_3143,0.0
2015_3116_3151,0.0
2015_3116_3163,0.0
2015_3116_3169,0.6612863676252665
2015_3116_3173,0.0
2015_3116_3177,0.0
2015_3116_3181,0.0
2015_3116_3195,0.0
2015_3116_3199,0.0
2015_3116_3203,0.0
2015_3116_3211,0.5628812280581739
2015_3116_3234,0.0
2015_3116_3235,0.5039473880891563
2015_3116_3241,0.6029366302459824
2015_3116_3246,0.0
2015_3116_3251,0.6711141596460244
2015_3116_3257,0.0
2015_3116_3261,0.5636918326976612
2015_3116_3268,0.0
2015_3116_3274,0.5513328135474276
2015_3116_3278,0.0
2015_3116_3280,0.0
2015_3116_3285,0.8241579714746281
2015_3116_3304,0.0
2015_3116_3308,0.8345013105143448
2015_3116_3314,0.0
2015_3116_3321,0.0
2015_3116_3322,0.7877487338449652
2015_3116_3323,0.0
2015_3116_3325,0.712176828421069
2015_3116_3326,0.0
2015_3116_3328,0.0
2015_3116_3329,0.5010709833117685
2015_3116_3333,0.0
2015_3116_3338,0.507883476328272
2015_3116_3343,0.0
2015_3116_3346,0.605827681713101
2015_3116_3353,0.0
2015_3116_3355,0.7087045991129874
2015_3116_3366,0.8411284707631282
2015_3116_3371,0.0
2015_3116_3376,0.0
2015_3116_3378,0.0
2015_3116_3383,0.8143463163400183
2015_3116_3390,0.0
2015_3116_3393,0.0
2015_3116_3397,0.0
2015_3116_3398,0.7859533956464272
2015_3116_3400,0.0
2015_3116_3401,0.0
2015_3116_3408,0.6181071041847109
2015_3116_3443,0.6061465184773697
2015_3116_3449,0.0
2015_3116_3453,0.0
2015_3116_3455,0.662557132606947
2015_3124_3129,1.0
2015_3124_3140,1.0
2015_3124_3143,0.6249851292551802
2015_3124_3151,0.7805757272264097
2015_3124_3163,0.0
2015_3124_3169,1.0
2015_3124_3173,0.7715755972272507
2015_3124_3177,0.8431779642363366
2015_3124_3181,0.6002371868460923
2015_3124_3195,0.7602041738479064
2015_3124_3199,0.0
2015_3124_3203,0.7243252483642066
2015_3124_3211,0.9780902537566225
2015_3124_3234,0.5842674987448884
2015_3124_3235,0.9191564137876049
2015_3124_3241,1.0
2015_3124_3246,0.5302202661295199
2015_3124_3251,1.0
2015_3124_3257,0.5525192659577445
2015_3124_3261,0.97890085839611
2015_3124_3268,0.0
2015_3124_3274,0.9665418392458762
2015_3124_3278,0.8417027195331469
2015_3124_3280,0.6474796662456046
2015_3124_3285,1.0
2015_3124_3304,0.8782965689801401
2015_3124_3308,1.0
2015_3124_3314,0.6135464811903305
2015_3124_3321,0.7730954265257433
2015_3124_3322,1.0
2015_3124_3323,0.0
2015_3124_3325,1.0
2015_3124_3326,0.6607729285410013
2015_3124_3328,0.6715476860056062
2015_3124_3329,0.9162800090102171
2015_3124_3333,0.5654229682783138
2015_3124_3338,0.9230925020267207
2015_3124_3343,0.7970772404260142
2015_3124_3346,1.0
2015_3124_3353,0.8221878862656324
2015_3124_3355,1.0
2015_3124_3366,1.0
2015_3124_3371,0.8795023091962577
2015_3124_3376,0.0
2015_3124_3378,0.7123589462256152
2015_3124_3383,1.0
2015_3124_3390,0.6148891398934132
2015_3124_3393,0.820559484998372
2015_3124_3397,0.0
2015_3124_3398,1.0
2015_3124_3400,0.6601995419995089
2015_3124_3401,0.7163880522055026
2015_3124_3408,1.0
2015_3124_3443,1.0
2015_3124_3449,0.717995936637186
2015_3124_3453,0.8744679376445186
2015_3124_3455,1.0
2015_3129_3140,0.6837713619943077
2015_3129_3143,0.0
2015_3129_3151,0.0
2015_3129_3163,0.0
2015_3129_3169,0.6102252287079871
2015_3129_3173,0.0
2015_3129_3177,0.0
2015_3129_3181,0.0
2015_3129_3195,0.0
2015_3129_3199,0.0
2015_3129_3203,0.0
2015_3129_3211,0.5118200891408944
2015_3129_3234,0.0
2015_3129_3235,0.0
2015_3129_3241,0.551875491328703
2015_3129_3246,0.0
2015_3129_3251,0.6200530207287449
2015_3129_3257,0.0
2015_3129_3261,0.5126306937803818
2015_3129_3268,0.0
2015_3129_3274,0.5002716746301482
2015_3129_3278,0.0
2015_3129_3280,0.0
2015_3129_3285,0.7730968325573487
2015_3129_3304,0.0
2015_3129_3308,0.7834401715970654
2015_3129_3314,0.0
2015_3129_3321,0.0
2015_3129_3322,0.7366875949276857
2015_3129_3323,0.0
2015_3129_3325,0.6611156895037895
2015_3129_3326,0.0
2015_3129_3328,0.0
2015_3129_3329,0.0
2015_3129_3333,0.0
2015_3129_3338,0.0
2015_3129_3343,0.0
2015_3129_3346,0.5547665427958215
2015_3129_3353,0.0
2015_3129_3355,0.6576434601957081
2015_3129_3366,0.7900673318458489
2015_3129_3371,0.0
2015_3129_3376,0.0
2015_3129_3378,0.0
2015_3129_3383,0.7632851774227389
2015_3129_3390,0.0
2015_3129_3393,0.0
2015_3129_3397,0.0
2015_3129_3398,0.7348922567291477
2015_3129_3400,0.0
2015_3129_3401,0.0
2015_3129_3408,0.5670459652674316
2015_3129_3443,0.5550853795600903
2015_3129_3449,0.0
2015_3129_3453,0.0
2015_3129_3455,0.6114959936896676
2015_3140_3143,0.0
2015_3140_3151,0.0
2015_3140_3163,0.0
2015_3140_3169,0.5887152587119315
2015_3140_3173,0.0
2015_3140_3177,0.0
2015_3140_3181,0.0
2015_3140_3195,0.0
2015_3140_3199,0.0
2015_3140_3203,0.0
2015_3140_3211,0.0
2015_3140_3234,0.0
2015_3140_3235,0.0
2015_3140_3241,0.5303655213326474
2015_3140_3246,0.0
2015_3140_3251,0.5985430507326893
2015_3140_3257,0.0
2015_3140_3261,0.0
2015_3140_3268,0.0
2015_3140_3274,0.0
2015_3140_3278,0.0
2015_3140_3280,0.0
2015_3140_3285,0.7515868625612931
2015_3140_3304,0.0
2015_3140_3308,0.7619302016010099
2015_3140_3314,0.0
2015_3140_3321,0.0
2015_3140_3322,0.7151776249316302
2015_3140_3323,0.0
2015_3140_3325,0.639605719507734
2015_3140_3326,0.0
2015_3140_3328,0.0
2015_3140_3329,0.0
2015_3140_3333,0.0
2015_3140_3338,0.0
2015_3140_3343,0.0
2015_3140_3346,0.5332565727997659
2015_3140_3353,0.0
2015_3140_3355,0.6361334901996525
2015_3140_3366,0.7685573618497933
2015_3140_3371,0.0
2015_3140_3376,0.0
2015_3140_3378,0.0
2015_3140_3383,0.7417752074266833
2015_3140_3390,0.0
2015_3140_3393,0.0
2015_3140_3397,0.0
2015_3140_3398,0.7133822867330921
2015_3140_3400,0.0
2015_3140_3401,0.0
2015_3140_3408,0.545535995271376
2015_3140_3443,0.5335754095640347
2015_3140_3449,0.0
2015_3140_3453,0.0
2015_3140_3455,0.589986023693612
2015_3143_3151,0.5386731695682894
2015_3143_3163,0.0
2015_3143_3169,0.8345928356655947
2015_3143_3173,0.5296730395691303
2015_3143_3177,0.6012754065782162
2015_3143_3181,0.0
2015_3143_3195,0.518301616189786
2015_3143_3199,0.0
2015_3143_3203,0.0
2015_3143_3211,0.7361876960985021
2015_3143_3234,0.0
2015_3143_3235,0.6772538561294846
2015_3143_3241,0.7762430982863107
2015_3143_3246,0.0
2015_3143_3251,0.8444206276863526
2015_3143_3257,0.0
2015_3143_3261,0.7369983007379896
2015_3143_3268,0.0
2015_3143_3274,0.7246392815877559
2015_3143_3278,0.5998001618750266
2015_3143_3280,0.0
2015_3143_3285,0.9974644395149564
2015_3143_3304,0.6363940113220198
2015_3143_3308,1.0
2015_3143_3314,0.0
2015_3143_3321,0.5311928688676228
2015_3143_3322,0.9610552018852934
2015_3143_3323,0.0
2015_3143_3325,0.8854832964613972
2015_3143_3326,0.0
2015_3143_3328,0.0
2015_3143_3329,0.6743774513520968
2015_3143_3333,0.0
2015_3143_3338,0.6811899443686004
2015_3143_3343,0.555174682767894
2015_3143_3346,0.7791341497534292
2015_3143_3353,0.5802853286075123
2015_3143_3355,0.8820110671533157
2015_3143_3366,1.0
2015_3143_3371,0.6375997515381373
2015_3143_3376,0.0
2015_3143_3378,0.0
2015_3143_3383,0.9876527843803466
2015_3143_3390,0.0
2015_3143_3393,0.5786569273402515
2015_3143_3397,0.0
2015_3143_3398,0.9592598636867553
2015_3143_3400,0.0
2015_3143_3401,0.0
2015_3143_3408,0.7914135722250392
2015_3143_3443,0.7794529865176979
2015_3143_3449,0.0
2015_3143_3453,0.6325653799863983
2015_3143_3455,0.8358636006472753
2015_3151_3163,0.0
2015_3151_3169,0.8692970571134636
2015_3151_3173,0.5643772610169991
2015_3151_3177,0.635979628026085
2015_3151_3181,0.0
2015_3151_3195,0.5530058376376548
2015_3151_3199,0.0
2015_3151_3203,0.5171269121539552
2015_3151_3211,0.770891917546371
2015_3151_3234,0.0
2015_3151_3235,0.7119580775773534
2015_3151_3241,0.8109473197341794
2015_3151_3246,0.0
2015_3151_3251,0.8791248491342214
2015_3151_3257,0.0
2015_3151_3261,0.7717025221858584
2015_3151_3268,0.0
2015_3151_3274,0.7593435030356247
2015_3151_3278,0.6345043833228954
2015_3151_3280,0.0
2015_3151_3285,1.0
2015_3151_3304,0.6710982327698886
2015_3151_3308,1.0
2015_3151_3314,0.0
2015_3151_3321,0.5658970903154916
2015_3151_3322,0.9957594233331623
2015_3151_3323,0.0
2015_3151_3325,0.9201875179092661
2015_3151_3326,0.0
2015_3151_3328,0.0
2015_3151_3329,0.7090816727999656
2015_3151_3333,0.0
2015_3151_3338,0.7158941658164691
2015_3151_3343,0.5898789042157627
2015_3151_3346,0.813838371201298
2015_3151_3353,0.614989550055381
2015_3151_3355,0.9167152886011846
2015_3151_3366,1.0
2015_3151_3371,0.6723039729860062
2015_3151_3376,0.0
2015_3151_3378,0.5051606100153636
2015_3151_3383,1.0
2015_3151_3390,0.0
2015_3151_3393,0.6133611487881204
2015_3151_3397,0.0
2015_3151_3398,0.9939640851346242
2015_3151_3400,0.0
2015_3151_3401,0.5091897159952511
2015_3151_3408,0.826117793672908
2015_3151_3443,0.8141572079655668
2015_3151_3449,0.5107976004269345
2015_3151_3453,0.6672696014342671
2015_3151_3455,0.870567822095144
2015_3163_3169,1.0
2015_3163_3173,1.0
2015_3163_3177,1.0
2015_3163_3181,0.9096036624395981
2015_3163_3195,1.0
2015_3163_3199,0.8006603959126221
2015_3163_3203,1.0
2015_3163_3211,1.0
2015_3163_3234,0.8936339743383943
2015_3163_3235,1.0
2015_3163_3241,1.0
2015_3163_3246,0.8395867417230257
2015_3163_3251,1.0
2015_3163_3257,0.8618857415512504
2015_3163_3261,1.0
2015_3163_3268,0.758981679193022
2015_3163_3274,1.0
2015_3163_3278,1.0
2015_3163_3280,0.9568461418391105
2015_3163_3285,1.0
2015_3163_3304,1.0
2015_3163_3308,1.0
2015_3163_3314,0.9229129567838364
2015_3163_3321,1.0
2015_3163_3322,1.0
2015_3163_3323,0.7449469735025068
2015_3163_3325,1.0
2015_3163_3326,0.9701394041345073
2015_3163_3328,0.9809141615991122
2015_3163_3329,1.0
2015_3163_3333,0.8747894438718198
2015_3163_3338,1.0
2015_3163_3343,1.0
2015_3163_3346,1.0
2015_3163_3353,1.0
2015_3163_3355,1.0
2015_3163_3366,1.0
2015_3163_3371,1.0
2015_3163_3376,0.7418796356923898
2015_3163_3378,1.0
2015_3163_3383,1.0
2015_3163_3390,0.9242556154869191
2015_3163_3393,1.0
2015_3163_3397,0.8091801372206044
2015_3163_3398,1.0
2015_3163_3400,0.9695660175930148
2015_3163_3401,1.0
2015_3163_3408,1.0
2015_3163_3443,1.0
2015_3163_3449,1.0
2015_3163_3453,1.0
2015_3163_3455,1.0
2015_3169_3173,0.0
2015_3169_3177,0.0
2015_3169_3181,0.0
2015_3169_3195,0.0
2015_3169_3199,0.0
2015_3169_3203,0.0
2015_3169_3211,0.5768170093775734
2015_3169_3234,0.0
2015_3169_3235,0.5178831694085558
2015_3169_3241,0.6168724115653819
2015_3169_3246,0.0
2015_3169_3251,0.6850499409654238
2015_3169_3257,0.0
2015_3169_3261,0.5776276140170609
2015_3169_3268,0.0
2015_3169_3274,0.5652685948668271
2015_3169_3278,0.0
2015_3169_3280,0.0
2015_3169_3285,0.8380937527940278
2015_3169_3304,0.0
2015_3169_3308,0.8484370918337444
2015_3169_3314,0.0
2015_3169_3321,0.0
2015_3169_3322,0.8016845151643647
2015_3169_3323,0.0
2015_3169_3325,0.7261126097404685
2015_3169_3326,0.0
2015_3169_3328,0.0
2015_3169_3329,0.515006764631168
2015_3169_3333,0.0
2015_3169_3338,0.5218192576476716
2015_3169_3343,0.0
2015_3169_3346,0.6197634630325004
2015_3169_3353,0.0
2015_3169_3355,0.722640380432387
2015_3169_3366,0.8550642520825278
2015_3169_3371,0.0
2015_3169_3376,0.0
2015_3169_3378,0.0
2015_3169_3383,0.8282820976594178
2015_3169_3390,0.0
2015_3169_3393,0.0
2015_3169_3397,0.0
2015_3169_3398,0.7998891769658266
2015_3169_3400,0.0
2015_3169_3401,0.0
2015_3169_3408,0.6320428855041105
2015_3169_3443,0.6200822997967692
2015_3169_3449,0.0
2015_3169_3453,0.0
2015_3169_3455,0.6764929139263465
2015_3173_3177,0.6064254503931833
2015_3173_3181,0.0
2015_3173_3195,0.5234516600047531
2015_3173_3199,0.0
2015_3173_3203,0.0
2015_3173_3211,0.7413377399134692
2015_3173_3234,0.0
2015_3173_3235,0.6824038999444517
2015_3173_3241,0.7813931421012777
2015_3173_3246,0.0
2015_3173_3251,0.8495706715013196
2015_3173_3257,0.0
2015_3173_3261,0.7421483445529566
2015_3173_3268,0.0
2015_3173_3274,0.729789325402723
2015_3173_3278,0.6049502056899936
2015_3173_3280,0.0
2015_3173_3285,1.0
2015_3173_3304,0.6415440551369869
2015_3173_3308,1.0
2015_3173_3314,0.0
2015_3173_3321,0.5363429126825899
2015_3173_3322,0.9662052457002606
2015_3173_3323,0.0
2015_3173_3325,0.8906333402763644
2015_3173_3326,0.0
2015_3173_3328,0.0
2015_3173_3329,0.6795274951670638
2015_3173_3333,0.0
2015_3173_3338,0.6863399881835675
2015_3173_3343,0.560324726582861
2015_3173_3346,0.7842841935683962
2015_3173_3353,0.5854353724224792
2015_3173_3355,0.8871611109682829
2015_3173_3366,1.0
2015_3173_3371,0.6427497953531045
2015_3173_3376,0.0
2015_3173_3378,0.0
2015_3173_3383,0.9928028281953137
2015_3173_3390,0.0
2015_3173_3393,0.5838069711552187
2015_3173_3397,0.0
2015_3173_3398,0.9644099075017225
2015_3173_3400,0.0
2015_3173_3401,0.0
2015_3173_3408,0.7965636160400063
2015_3173_3443,0.784603030332665
2015_3173_3449,0.0
2015_3173_3453,0.6377154238013654
2015_3173_3455,0.8410136444622424
2015_3177_3181,0.0
2015_3177_3195,0.5564673465648973
2015_3177_3199,0.0
2015_3177_3203,0.5205884210811977
2015_3177_3211,0.7743534264736134
2015_3177_3234,0.0
2015_3177_3235,0.7154195865045959
2015_3177_3241,0.814408828661422
2015_3177_3246,0.0
2015_3177_3251,0.8825863580614639
2015_3177_3257,0.0
2015_3177_3261,0.775164031113101
2015_3177_3268,0.0
2015_3177_3274,0.7628050119628672
2015_3177_3278,0.6379658922501379
2015_3177_3280,0.0
2015_3177_3285,1.0
2015_3177_3304,0.6745597416971312
2015_3177_3308,1.0
2015_3177_3314,0.0
2015_3177_3321,0.5693585992427341
2015_3177_3322,0.9992209322604046
2015_3177_3323,0.0
2015_3177_3325,0.9236490268365087
2015_3177_3326,0.0
2015_3177_3328,0.0
2015_3177_3329,0.7125431817272081
2015_3177_3333,0.0
2015_3177_3338,0.7193556747437118
2015_3177_3343,0.5933404131430052
2015_3177_3346,0.8172998801285405
2015_3177_3353,0.6184510589826235
2015_3177_3355,0.9201767975284272
2015_3177_3366,1.0
2015_3177_3371,0.6757654819132487
2015_3177_3376,0.0
2015_3177_3378,0.5086221189426062
2015_3177_3383,1.0
2015_3177_3390,0.0
2015_3177_3393,0.6168226577153629
2015_3177_3397,0.0
2015_3177_3398,0.9974255940618666
2015_3177_3400,0.0
2015_3177_3401,0.5126512249224936
2015_3177_3408,0.8295793026001506
2015_3177_3443,0.8176187168928093
2015_3177_3449,0.514259109354177
2015_3177_3453,0.6707311103615097
2015_3177_3455,0.8740293310223866
2015_3181_3195,0.5634967590173735
2015_3181_3199,0.0
2015_3181_3203,0.5276178335336739
2015_3181_3211,0.7813828389260897
2015_3181_3234,0.0
2015_3181_3235,0.7224489989570722
2015_3181_3241,0.8214382411138981
2015_3181_3246,0.0
2015_3181_3251,0.88961577051394
2015_3181_3257,0.0
2015_3181_3261,0.7821934435655771
2015_3181_3268,0.0
2015_3181_3274,0.7698344244153434
2015_3181_3278,0.644995304702614
2015_3181_3280,0.0
2015_3181_3285,1.0
2015_3181_3304,0.6815891541496073
2015_3181_3308,1.0
2015_3181_3314,0.0
2015_3181_3321,0.5763880116952103
2015_3181_3322,1.0
2015_3181_3323,0.0
2015_3181_3325,0.9306784392889847
2015_3181_3326,0.0
2015_3181_3328,0.0
2015_3181_3329,0.7195725941796842
2015_3181_3333,0.0
2015_3181_3338,0.7263850871961879
2015_3181_3343,0.6003698255954815
2015_3181_3346,0.8243292925810166
2015_3181_3353,0.6254804714350997
2015_3181_3355,0.9272062099809032
2015_3181_3366,1.0
2015_3181_3371,0.6827948943657249
2015_3181_3376,0.0
2015_3181_3378,0.5156515313950824
2015_3181_3383,1.0
2015_3181_3390,0.0
2015_3181_3393,0.6238520701678392
2015_3181_3397,0.0
2015_3181_3398,1.0
2015_3181_3400,0.0
2015_3181_3401,0.5196806373749698
2015_3181_3408,0.8366087150526267
2015_3181_3443,0.8246481293452854
2015_3181_3449,0.5212885218066532
2015_3181_3453,0.6777605228139858
2015_3181_3455,0.8810587434748627
2015_3195_3199,0.0
2015_3195_3203,0.5886489669305405
2015_3195_3211,0.8424139723229562
2015_3195_3234,0.0
2015_3195_3235,0.7834801323539387
2015_3195_3241,0.8824693745107648
2015_3195_3246,0.0
2015_3195_3251,0.9506469039108068
2015_3195_3257,0.0
2015_3195_3261,0.8432245769624437
2015_3195_3268,0.0
2015_3195_3274,0.8308655578122099
2015_3195_3278,0.7060264380994807
2015_3195_3280,0.5118033848119383
2015_3195_3285,1.0
2015_3195_3304,0.7426202875464739
2015_3195_3308,1.0
2015_3195_3314,0.0
2015_3195_3321,0.637419145092077
2015_3195_3322,1.0
2015_3195_3323,0.0
2015_3195_3325,0.9917095726858514
2015_3195_3326,0.5250966471073351
2015_3195_3328,0.5358714045719399
2015_3195_3329,0.7806037275765509
2015_3195_3333,0.0
2015_3195_3338,0.7874162205930545
2015_3195_3343,0.661400958992348
